time,p1t0x,p1t0y,p2t0x,p2t0y,p3t0x,p3t0y,p4t0x,p4t0y,p5t0x,p5t0y,p6t0x,p6t0y,p1t1x,p1t1y,p2t1x,p2t1y,p3t1x,p3t1y,p4t1x,p4t1y,p5t1x,p5t1y,p6t1x,p6t1y
12:11:00.220,176,148,68,454,604,318,377,206,652,483,203,281,177,149,70,453,602,318,377,206,649,482,203,281,
12:11:00.311,69,453,184,148,650,482,603,318,377,207,670,213,71,451,184,149,647,480,600,318,376,207,667,213,
12:11:00.402,185,149,72,452,600,318,651,485,667,214,376,208,184,149,74,450,597,317,648,483,663,214,374,208,
12:11:00.492,177,152,75,450,598,318,645,479,375,208,676,510,182,153,80,449,599,318,645,478,378,209,676,509,
12:11:00.593,80,450,189,151,646,480,599,318,664,216,664,503,83,449,190,152,644,479,597,318,661,217,662,501,
12:11:00.683,84,449,598,319,644,479,191,153,662,217,379,211,86,448,596,319,642,477,191,154,659,217,378,211,
12:11:00.775,597,319,193,154,87,448,643,477,673,506,661,218,595,318,193,154,89,447,641,476,671,504,658,218,
12:11:00.866,89,447,186,157,641,476,595,319,671,505,378,212,92,445,188,157,640,474,594,319,670,503,379,212,
12:11:00.957,93,446,595,319,195,156,641,476,657,219,380,213,93,445,593,318,195,156,639,475,655,219,379,213,
12:11:01.048,94,445,188,159,594,319,379,213,639,475,669,503,96,443,188,159,593,318,379,212,638,473,668,501,
12:11:01.139,96,444,594,318,196,156,639,474,380,213,655,219,98,443,594,317,197,156,638,473,380,213,654,219,
12:11:01.230,98,443,594,318,198,156,639,473,381,213,656,220,97,442,592,317,197,156,637,472,379,213,654,220,
12:11:01.323,98,443,190,159,593,318,638,473,380,213,215,283,102,441,192,159,594,317,638,471,382,213,217,282,
12:11:01.415,101,442,594,318,200,157,638,472,655,220,382,213,103,441,594,318,201,157,637,471,654,220,383,213,
12:11:01.508,594,318,104,441,195,160,638,471,383,214,605,479,593,318,105,440,196,160,637,470,383,214,604,478,
12:11:01.599,106,441,594,318,197,161,638,471,655,221,384,214,105,440,593,317,195,161,637,470,653,221,382,214,
12:11:01.689,105,441,593,318,202,159,637,470,653,221,604,479,106,440,593,317,203,158,637,469,653,220,604,478,
12:11:01.781,197,161,108,440,637,470,593,318,654,221,604,478,197,161,107,440,636,470,592,318,653,221,603,478,
12:11:01.873,593,318,106,440,204,159,636,471,653,221,658,143,591,318,103,440,201,158,634,471,651,220,656,142,
12:11:01.964,104,441,591,318,635,471,202,159,652,221,656,144,106,440,592,317,636,470,203,159,653,221,656,144,
12:11:02.055,107,440,197,161,593,318,636,470,383,215,653,221,105,440,195,161,592,318,635,470,382,215,652,221,
12:11:02.146,105,441,592,318,203,159,635,470,382,215,652,221,103,441,591,318,201,158,634,470,381,214,651,220,
12:11:02.238,105,441,591,318,202,159,635,470,651,221,381,215,104,441,590,317,201,158,634,470,650,220,380,214,
12:11:02.330,105,441,194,161,591,318,635,470,381,215,651,221,105,440,194,161,591,317,635,469,381,215,651,221,
12:11:02.421,105,441,195,161,635,470,591,318,382,215,651,221,104,441,194,160,634,470,590,318,381,214,650,220,
12:11:02.512,105,441,194,162,591,318,635,470,651,221,381,215,105,440,194,162,591,317,635,469,650,221,381,215,
12:11:02.604,105,441,591,318,194,162,635,470,381,215,602,479,105,440,591,317,194,162,635,469,381,215,602,478,
12:11:02.696,105,441,195,161,591,318,635,470,382,215,651,221,104,440,194,161,590,317,634,469,381,215,650,221,
12:11:02.787,105,441,195,161,591,318,635,470,382,215,602,479,105,440,195,161,591,318,635,469,382,214,602,478,
12:11:02.879,195,162,106,441,591,318,635,470,382,215,631,321,195,162,106,440,591,318,635,469,382,215,631,320,
12:11:02.971,195,162,106,441,382,215,635,470,591,318,631,321,195,162,106,441,382,215,635,470,591,317,631,320,
12:11:03.061,106,441,195,162,382,215,635,470,592,318,656,143,106,441,194,162,381,215,635,469,592,318,655,143,
12:11:03.152,106,441,195,162,382,215,635,470,592,318,656,143,106,440,195,162,382,215,635,469,592,318,656,142,
12:11:03.245,106,441,195,162,382,215,592,318,635,470,656,143,106,440,195,161,382,214,592,317,635,470,656,143,
12:11:03.336,106,441,196,161,592,318,382,215,636,470,603,479,106,441,196,161,592,318,382,214,636,470,603,479,
12:11:03.427,106,441,196,161,592,318,382,215,636,470,603,479,105,441,195,161,591,317,381,215,635,470,603,478,
12:11:03.519,106,441,196,161,592,318,382,215,636,470,603,479,105,440,195,160,591,318,381,214,635,470,602,479,
12:11:03.611,106,441,195,162,592,318,382,215,635,470,603,479,105,441,194,161,591,318,381,215,634,469,602,479,
12:11:03.702,106,441,195,162,592,318,382,215,635,470,603,479,106,440,195,162,592,317,382,214,635,469,603,478,
12:11:03.793,196,162,592,318,107,441,636,470,383,215,603,479,195,161,591,317,106,441,635,470,382,214,602,479,
12:11:03.884,592,318,106,441,196,162,636,470,383,215,603,479,592,317,106,440,196,162,636,469,383,215,603,478,
12:11:03.977,196,162,107,441,592,318,636,470,383,215,632,321,196,162,107,440,592,317,636,469,383,215,632,320,
12:11:04.069,197,162,593,318,108,441,637,470,384,215,604,479,197,162,593,317,108,440,637,469,384,214,604,478,
12:11:04.159,198,162,109,441,384,215,637,470,594,318,604,478,199,162,110,440,385,215,638,469,595,317,605,477,
12:11:04.250,199,162,595,318,110,440,386,215,639,470,659,144,200,162,596,317,111,439,387,215,640,469,660,144,
12:11:04.342,201,162,112,440,596,318,387,215,640,470,660,144,201,161,112,440,596,317,387,214,640,470,660,143,
12:11:04.433,201,162,112,440,596,318,640,470,387,215,607,479,202,162,113,439,597,318,640,469,388,215,608,478,
12:11:04.525,113,440,597,318,641,470,203,162,388,215,657,221,112,440,596,318,640,470,202,161,387,214,656,220,
12:11:04.616,597,318,112,440,202,162,640,470,388,215,657,221,598,317,115,439,204,162,642,469,390,215,658,221,
12:11:04.714,116,440,204,162,599,318,390,215,642,470,663,143,114,440,203,162,597,318,389,215,639,469,662,143,
12:11:04.804,638,471,211,160,110,440,657,222,597,318,389,215,620,472,185,157,82,442,639,221,579,318,368,213,
