Format Version,1.21,Take Name,pen_elore,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.20.21 PM,Total Frames in Take,1596,Total Exported Frames,1596,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
401,3.341667,0.359343,0.336236,0.350890
402,3.350000,0.359321,0.336227,0.351768
403,3.358333,0.359342,0.336212,0.352647
404,3.366667,0.359339,0.336214,0.353575
405,3.375000,0.359340,0.336220,0.354447
406,3.383333,0.359328,0.336219,0.355315
407,3.391667,0.359333,0.336219,0.356208
408,3.400000,0.359283,0.336198,0.357081
409,3.408333,0.359273,0.336215,0.357968
410,3.416667,0.359268,0.336216,0.358907
411,3.425000,0.359299,0.336230,0.359843
412,3.433333,0.359281,0.336204,0.360777
413,3.441667,0.359289,0.336200,0.361747
414,3.450000,0.359298,0.336188,0.362707
415,3.458333,0.359292,0.336212,0.363630
416,3.466667,0.359297,0.336186,0.364572
417,3.475000,0.359329,0.336209,0.365530
418,3.483333,0.359331,0.336186,0.366462
419,3.491667,0.359331,0.336192,0.367387
420,3.500000,0.359358,0.336183,0.368349
421,3.508333,0.359396,0.336201,0.369316
422,3.516667,0.359369,0.336191,0.370253
423,3.525000,0.359350,0.336199,0.371248
424,3.533333,0.359378,0.336175,0.372251
425,3.541667,0.359377,0.336184,0.373235
426,3.550000,0.359376,0.336171,0.374173
427,3.558333,0.359379,0.336184,0.375174
428,3.566667,0.359396,0.336183,0.376136
429,3.575000,0.359344,0.336174,0.377125
430,3.583333,0.359341,0.336147,0.378086
431,3.591667,0.359348,0.336160,0.379096
432,3.600000,0.359347,0.336156,0.380047
433,3.608333,0.359315,0.336171,0.381005
434,3.616667,0.359325,0.336139,0.381950
435,3.625000,0.359323,0.336137,0.382924
436,3.633333,0.359312,0.336141,0.383803
437,3.641667,0.359297,0.336156,0.384708
438,3.650000,0.359332,0.336144,0.385607
439,3.658333,0.359311,0.336167,0.386521
440,3.666667,0.359297,0.336128,0.387379
441,3.675000,0.359294,0.336136,0.388308
442,3.683333,0.359310,0.336132,0.389210
443,3.691667,0.359284,0.336147,0.390106
444,3.700000,0.359283,0.336140,0.390995
445,3.708333,0.359295,0.336127,0.391898
446,3.716667,0.359296,0.336141,0.392767
447,3.725000,0.359298,0.336131,0.393631
448,3.733333,0.359307,0.336148,0.394511
449,3.741667,0.359311,0.336146,0.395406
450,3.750000,0.359306,0.336159,0.396345
451,3.758333,0.359274,0.336131,0.397320
452,3.766667,0.359256,0.336129,0.398296
453,3.775000,0.359273,0.336118,0.399299
454,3.783333,0.359275,0.336130,0.400299
455,3.791667,0.359259,0.336111,0.401278
456,3.800000,0.359224,0.336125,0.402263
457,3.808333,0.359229,0.336114,0.403236
458,3.816667,0.359200,0.336129,0.404272
459,3.825000,0.359185,0.336127,0.405304
460,3.833333,0.359165,0.336141,0.406431
461,3.841667,0.359116,0.336089,0.407541
462,3.850000,0.359092,0.336096,0.408705
463,3.858333,0.359066,0.336092,0.409879
464,3.866667,0.359025,0.336077,0.411040
465,3.875000,0.358990,0.336076,0.412185
466,3.883333,0.358984,0.336063,0.413312
467,3.891667,0.358957,0.336091,0.414440
468,3.900000,0.358932,0.336089,0.415546
469,3.908333,0.358900,0.336066,0.416705
470,3.916667,0.358899,0.336054,0.417875
471,3.925000,0.358878,0.336059,0.419054
472,3.933333,0.358861,0.336056,0.420277
473,3.941667,0.358862,0.336021,0.421460
474,3.950000,0.358833,0.336034,0.422640
475,3.958333,0.358805,0.336032,0.423795
476,3.966667,0.358813,0.336050,0.424917
477,3.975000,0.358793,0.336037,0.426010
478,3.983333,0.358796,0.336039,0.427117
479,3.991667,0.358818,0.336041,0.428225
480,4.000000,0.358815,0.336030,0.429347
481,4.008333,0.358825,0.336039,0.430484
482,4.016667,0.358818,0.336013,0.431607
483,4.025000,0.358796,0.336016,0.432719
484,4.033333,0.358787,0.336015,0.433779
485,4.041667,0.358788,0.336035,0.434838
486,4.050000,0.358786,0.336019,0.435872
487,4.058333,0.358786,0.336039,0.436921
488,4.066667,0.358788,0.336024,0.437966
489,4.075000,0.358804,0.336042,0.439030
490,4.083333,0.358801,0.336022,0.440083
491,4.091667,0.358812,0.336026,0.441163
492,4.100000,0.358819,0.335990,0.442203
493,4.108333,0.358792,0.336003,0.443232
494,4.116667,0.358786,0.336011,0.444188
495,4.125000,0.358763,0.336015,0.445122
496,4.133333,0.358780,0.336012,0.446025
497,4.141667,0.358771,0.336020,0.446911
498,4.150000,0.358784,0.336027,0.447793
499,4.158333,0.358773,0.336020,0.448706
500,4.166667,0.358787,0.336013,0.449628
501,4.175000,0.358773,0.335990,0.450512
