Format Version,1.21,Take Name,mineral_water_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.28.35 PM,Total Frames in Take,1813,Total Exported Frames,1813,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
245,2.041667,0.355181,0.344315,1.044417
246,2.050000,0.355179,0.344321,1.044412
247,2.058333,0.355173,0.344338,1.044415
248,2.066667,0.355177,0.344316,1.044414
249,2.075000,0.355165,0.344316,1.044413
250,2.083333,0.355166,0.344321,1.044412
251,2.091667,0.355173,0.344333,1.044414
252,2.100000,0.355168,0.344325,1.044415
253,2.108333,0.355172,0.344318,1.044416
254,2.116667,0.355169,0.344322,1.044419
255,2.125000,0.355175,0.344323,1.044415
256,2.133333,0.355168,0.344318,1.044413
257,2.141667,0.355167,0.344324,1.044415
258,2.150000,0.355164,0.344326,1.044420
259,2.158333,0.355159,0.344337,1.044417
260,2.166667,0.355160,0.344337,1.044413
261,2.175000,0.355162,0.344324,1.044421
262,2.183333,0.355156,0.344318,1.044429
263,2.191667,0.355156,0.344321,1.044430
264,2.200000,0.355156,0.344321,1.044422
265,2.208333,0.355152,0.344330,1.044423
266,2.216667,0.355143,0.344327,1.044434
267,2.225000,0.355138,0.344324,1.044433
268,2.233333,0.355140,0.344317,1.044428
269,2.241667,0.355134,0.344325,1.044428
270,2.250000,0.355128,0.344331,1.044423
271,2.258333,0.355128,0.344321,1.044435
272,2.266667,0.355127,0.344324,1.044444
273,2.275000,0.355118,0.344329,1.044442
274,2.283333,0.355117,0.344322,1.044442
275,2.291667,0.355123,0.344315,1.044436
276,2.300000,0.355124,0.344311,1.044445
277,2.308333,0.355125,0.344315,1.044441
278,2.316667,0.355122,0.344324,1.044433
279,2.325000,0.355126,0.344316,1.044435
280,2.333333,0.355128,0.344314,1.044435
281,2.341667,0.355128,0.344319,1.044429
282,2.350000,0.355137,0.344315,1.044431
283,2.358333,0.355138,0.344317,1.044431
284,2.366667,0.355143,0.344318,1.044428
285,2.375000,0.355160,0.344316,1.044425
286,2.383333,0.355165,0.344317,1.044428
287,2.391667,0.355176,0.344316,1.044428
288,2.400000,0.355174,0.344319,1.044417
289,2.408333,0.355178,0.344309,1.044415
290,2.416667,0.355176,0.344316,1.044410
291,2.425000,0.355172,0.344323,1.044416
292,2.433333,0.355177,0.344320,1.044409
293,2.441667,0.355183,0.344309,1.044410
294,2.450000,0.355182,0.344305,1.044418
295,2.458333,0.355176,0.344318,1.044417
296,2.466667,0.355185,0.344311,1.044420
297,2.475000,0.355182,0.344317,1.044422
298,2.483333,0.355186,0.344312,1.044415
299,2.491667,0.355180,0.344319,1.044415
300,2.500000,0.355180,0.344323,1.044413
301,2.508333,0.355180,0.344308,1.044412
302,2.516667,0.355179,0.344320,1.044411
303,2.525000,0.355174,0.344323,1.044411
304,2.533333,0.355181,0.344316,1.044416
305,2.541667,0.355186,0.344314,1.044421
306,2.550000,0.355177,0.344320,1.044420
307,2.558333,0.355185,0.344319,1.044422
308,2.566667,0.355181,0.344313,1.044416
309,2.575000,0.355177,0.344315,1.044417
310,2.583333,0.355181,0.344318,1.044415
311,2.591667,0.355177,0.344325,1.044417
312,2.600000,0.355177,0.344325,1.044408
313,2.608333,0.355182,0.344313,1.044413
314,2.616667,0.355185,0.344312,1.044419
315,2.625000,0.355181,0.344315,1.044420
316,2.633333,0.355172,0.344326,1.044413
317,2.641667,0.355174,0.344328,1.044415
318,2.650000,0.355175,0.344317,1.044412
319,2.658333,0.355180,0.344319,1.044415
320,2.666667,0.355181,0.344318,1.044412
321,2.675000,0.355174,0.344321,1.044412
322,2.683333,0.355173,0.344327,1.044409
323,2.691667,0.355183,0.344317,1.044417
324,2.700000,0.355176,0.344325,1.044422
325,2.708333,0.355185,0.344316,1.044420
326,2.716667,0.355184,0.344319,1.044415
327,2.725000,0.355176,0.344318,1.044414
328,2.733333,0.355169,0.344332,1.044417
329,2.741667,0.355172,0.344328,1.044412
330,2.750000,0.355178,0.344317,1.044413
331,2.758333,0.355175,0.344322,1.044414
332,2.766667,0.355177,0.344320,1.044417
333,2.775000,0.355179,0.344323,1.044418
334,2.783333,0.355183,0.344324,1.044413
335,2.791667,0.355175,0.344329,1.044416
336,2.800000,0.355181,0.344320,1.044422
337,2.808333,0.355177,0.344322,1.044424
338,2.816667,0.355180,0.344322,1.044416
339,2.825000,0.355182,0.344325,1.044416
340,2.833333,0.355176,0.344320,1.044419
341,2.841667,0.355179,0.344323,1.044415
342,2.850000,0.355174,0.344324,1.044420
343,2.858333,0.355181,0.344328,1.044416
344,2.866667,0.355179,0.344323,1.044416
345,2.875000,0.355183,0.344316,1.044420
346,2.883333,0.355175,0.344323,1.044422
347,2.891667,0.355176,0.344325,1.044414
348,2.900000,0.355174,0.344336,1.044417
349,2.908333,0.355176,0.344322,1.044418
350,2.916667,0.355174,0.344323,1.044427
351,2.925000,0.355176,0.344323,1.044419
352,2.933333,0.355185,0.344323,1.044416
353,2.941667,0.355180,0.344325,1.044408
354,2.950000,0.355173,0.344322,1.044418
355,2.958333,0.355176,0.344329,1.044423
356,2.966667,0.355180,0.344329,1.044422
357,2.975000,0.355180,0.344324,1.044419
358,2.983333,0.355179,0.344323,1.044415
359,2.991667,0.355177,0.344328,1.044420
360,3.000000,0.355182,0.344322,1.044417
361,3.008333,0.355182,0.344326,1.044415
362,3.016667,0.355176,0.344324,1.044414
363,3.025000,0.355182,0.344322,1.044423
364,3.033333,0.355188,0.344320,1.044421
365,3.041667,0.355178,0.344326,1.044418
366,3.050000,0.355177,0.344334,1.044414
367,3.058333,0.355168,0.344333,1.044411
368,3.066667,0.355177,0.344324,1.044417
369,3.075000,0.355183,0.344326,1.044410
370,3.083333,0.355184,0.344329,1.044419
371,3.091667,0.355183,0.344318,1.044424
372,3.100000,0.355185,0.344317,1.044421
373,3.108333,0.355170,0.344323,1.044423
374,3.116667,0.355161,0.344334,1.044421
375,3.125000,0.355149,0.344337,1.044420
376,3.133333,0.355156,0.344332,1.044419
377,3.141667,0.355147,0.344339,1.044407
378,3.150000,0.355149,0.344342,1.044391
379,3.158333,0.355142,0.344350,1.044386
380,3.166667,0.355133,0.344347,1.044389
381,3.175000,0.355133,0.344342,1.044389
382,3.183333,0.355137,0.344348,1.044393
383,3.191667,0.355144,0.344348,1.044409
384,3.200000,0.355143,0.344340,1.044413
385,3.208333,0.355131,0.344333,1.044417
386,3.216667,0.355116,0.344345,1.044403
387,3.225000,0.355127,0.344347,1.044394
388,3.233333,0.355125,0.344353,1.044374
389,3.241667,0.355119,0.344352,1.044371
390,3.250000,0.355122,0.344348,1.044379
391,3.258333,0.355131,0.344342,1.044384
392,3.266667,0.355123,0.344352,1.044389
393,3.275000,0.355124,0.344359,1.044388
394,3.283333,0.355120,0.344355,1.044397
395,3.291667,0.355116,0.344356,1.044385
396,3.300000,0.355113,0.344365,1.044372
397,3.308333,0.355106,0.344376,1.044358
398,3.316667,0.355105,0.344385,1.044348
399,3.325000,0.355099,0.344385,1.044346
400,3.333333,0.355098,0.344382,1.044353
401,3.341667,0.355094,0.344399,1.044348
402,3.350000,0.355091,0.344398,1.044356
403,3.358333,0.355083,0.344393,1.044362
404,3.366667,0.355093,0.344391,1.044360
405,3.375000,0.355087,0.344406,1.044340
406,3.383333,0.355102,0.344411,1.044323
407,3.391667,0.355112,0.344407,1.044306
408,3.400000,0.355105,0.344405,1.044299
409,3.408333,0.355115,0.344409,1.044300
410,3.416667,0.355113,0.344407,1.044298
411,3.425000,0.355116,0.344419,1.044305
412,3.433333,0.355105,0.344420,1.044315
413,3.441667,0.355105,0.344420,1.044321
414,3.450000,0.355107,0.344412,1.044322
415,3.458333,0.355104,0.344418,1.044319
416,3.466667,0.355105,0.344425,1.044305
417,3.475000,0.355112,0.344420,1.044300
418,3.483333,0.355111,0.344424,1.044289
419,3.491667,0.355106,0.344427,1.044290
420,3.500000,0.355122,0.344427,1.044298
421,3.508333,0.355122,0.344413,1.044307
422,3.516667,0.355117,0.344418,1.044324
423,3.525000,0.355123,0.344417,1.044333
424,3.533333,0.355116,0.344425,1.044329
425,3.541667,0.355114,0.344427,1.044327
426,3.550000,0.355116,0.344424,1.044324
427,3.558333,0.355114,0.344430,1.044315
428,3.566667,0.355116,0.344439,1.044309
429,3.575000,0.355120,0.344430,1.044305
430,3.583333,0.355116,0.344437,1.044303
431,3.591667,0.355118,0.344433,1.044312
432,3.600000,0.355103,0.344438,1.044312
433,3.608333,0.355107,0.344439,1.044322
434,3.616667,0.355101,0.344440,1.044321
435,3.625000,0.355102,0.344431,1.044326
436,3.633333,0.355096,0.344435,1.044326
437,3.641667,0.355093,0.344440,1.044318
438,3.650000,0.355101,0.344436,1.044317
439,3.658333,0.355100,0.344438,1.044316
440,3.666667,0.355101,0.344435,1.044321
441,3.675000,0.355097,0.344430,1.044333
442,3.683333,0.355088,0.344443,1.044326
443,3.691667,0.355093,0.344440,1.044331
444,3.700000,0.355082,0.344456,1.044333
445,3.708333,0.355084,0.344447,1.044327
446,3.716667,0.355081,0.344453,1.044316
447,3.725000,0.355091,0.344450,1.044311
448,3.733333,0.355086,0.344465,1.044306
449,3.741667,0.355092,0.344463,1.044301
450,3.750000,0.355103,0.344459,1.044296
451,3.758333,0.355114,0.344457,1.044290
452,3.766667,0.355119,0.344463,1.044278
453,3.775000,0.355132,0.344457,1.044252
454,3.783333,0.355128,0.344462,1.044200
455,3.791667,0.355136,0.344468,1.044134
456,3.800000,0.355133,0.344476,1.044039
457,3.808333,0.355137,0.344487,1.043959
458,3.816667,0.355138,0.344481,1.043881
459,3.825000,0.355149,0.344487,1.043823
460,3.833333,0.355166,0.344482,1.043788
461,3.841667,0.355191,0.344467,1.043747
462,3.850000,0.355235,0.344447,1.043672
463,3.858333,0.355266,0.344442,1.043550
464,3.866667,0.355292,0.344445,1.043344
465,3.875000,0.355308,0.344464,1.043065
466,3.883333,0.355296,0.344506,1.042748
467,3.891667,0.355292,0.344507,1.042459
468,3.900000,0.355297,0.344508,1.042206
469,3.908333,0.355295,0.344499,1.042005
470,3.916667,0.355300,0.344490,1.041833
471,3.925000,0.355310,0.344464,1.041691
472,3.933333,0.355328,0.344438,1.041516
473,3.941667,0.355346,0.344432,1.041284
474,3.950000,0.355348,0.344446,1.040999
475,3.958333,0.355348,0.344462,1.040678
476,3.966667,0.355343,0.344492,1.040351
477,3.975000,0.355356,0.344503,1.040056
478,3.983333,0.355358,0.344523,1.039830
479,3.991667,0.355359,0.344518,1.039675
480,4.000000,0.355370,0.344494,1.039561
481,4.008333,0.355385,0.344473,1.039481
482,4.016667,0.355383,0.344466,1.039372
483,4.025000,0.355387,0.344467,1.039202
484,4.033333,0.355378,0.344471,1.038975
485,4.041667,0.355392,0.344479,1.038745
486,4.050000,0.355390,0.344495,1.038511
487,4.058333,0.355393,0.344487,1.038306
488,4.066667,0.355365,0.344500,1.038137
489,4.075000,0.355370,0.344493,1.037993
490,4.083333,0.355368,0.344472,1.037899
491,4.091667,0.355378,0.344457,1.037796
492,4.100000,0.355385,0.344438,1.037665
493,4.108333,0.355386,0.344442,1.037500
494,4.116667,0.355404,0.344455,1.037260
495,4.125000,0.355405,0.344468,1.037006
496,4.133333,0.355386,0.344478,1.036755
497,4.141667,0.355366,0.344497,1.036514
498,4.150000,0.355350,0.344498,1.036310
499,4.158333,0.355352,0.344479,1.036164
