Format Version,1.21,Take Name,monitor_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.05.19 PM,Total Frames in Take,2517,Total Exported Frames,2517,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
255,2.125000,0.366779,0.336911,0.890598
256,2.133333,0.366779,0.336910,0.890598
257,2.141667,0.366778,0.336913,0.890608
258,2.150000,0.366773,0.336910,0.890613
259,2.158333,0.366777,0.336906,0.890624
260,2.166667,0.366779,0.336907,0.890623
261,2.175000,0.366773,0.336908,0.890621
262,2.183333,0.366776,0.336909,0.890619
263,2.191667,0.366777,0.336909,0.890611
264,2.200000,0.366780,0.336915,0.890607
265,2.208333,0.366778,0.336916,0.890599
266,2.216667,0.366775,0.336909,0.890602
267,2.225000,0.366772,0.336910,0.890599
268,2.233333,0.366769,0.336912,0.890599
269,2.241667,0.366769,0.336915,0.890608
270,2.250000,0.366777,0.336909,0.890616
271,2.258333,0.366775,0.336906,0.890622
272,2.266667,0.366778,0.336907,0.890619
273,2.275000,0.366774,0.336912,0.890616
274,2.283333,0.366776,0.336915,0.890611
275,2.291667,0.366779,0.336910,0.890611
276,2.300000,0.366777,0.336911,0.890603
277,2.308333,0.366782,0.336918,0.890597
278,2.316667,0.366773,0.336917,0.890598
279,2.325000,0.366776,0.336910,0.890599
280,2.333333,0.366777,0.336911,0.890607
281,2.341667,0.366780,0.336916,0.890609
282,2.350000,0.366780,0.336911,0.890609
283,2.358333,0.366782,0.336911,0.890612
284,2.366667,0.366781,0.336908,0.890616
285,2.375000,0.366776,0.336910,0.890614
286,2.383333,0.366774,0.336911,0.890609
287,2.391667,0.366775,0.336914,0.890603
288,2.400000,0.366783,0.336909,0.890599
289,2.408333,0.366779,0.336910,0.890601
290,2.416667,0.366779,0.336917,0.890602
291,2.425000,0.366773,0.336912,0.890600
292,2.433333,0.366783,0.336907,0.890604
293,2.441667,0.366781,0.336908,0.890610
294,2.450000,0.366779,0.336911,0.890612
295,2.458333,0.366780,0.336916,0.890612
296,2.466667,0.366783,0.336906,0.890614
297,2.475000,0.366783,0.336909,0.890612
298,2.483333,0.366780,0.336916,0.890609
299,2.491667,0.366778,0.336912,0.890607
300,2.500000,0.366775,0.336915,0.890601
301,2.508333,0.366777,0.336915,0.890599
302,2.516667,0.366778,0.336923,0.890602
303,2.525000,0.366782,0.336918,0.890602
304,2.533333,0.366775,0.336911,0.890607
305,2.541667,0.366770,0.336911,0.890611
306,2.550000,0.366775,0.336914,0.890610
307,2.558333,0.366782,0.336909,0.890609
308,2.566667,0.366776,0.336912,0.890605
309,2.575000,0.366779,0.336914,0.890605
310,2.583333,0.366780,0.336911,0.890608
311,2.591667,0.366780,0.336914,0.890606
312,2.600000,0.366775,0.336913,0.890597
313,2.608333,0.366771,0.336918,0.890598
314,2.616667,0.366778,0.336911,0.890601
315,2.625000,0.366780,0.336912,0.890606
316,2.633333,0.366779,0.336910,0.890607
317,2.641667,0.366781,0.336911,0.890607
318,2.650000,0.366781,0.336909,0.890610
319,2.658333,0.366781,0.336909,0.890610
320,2.666667,0.366782,0.336911,0.890611
321,2.675000,0.366782,0.336913,0.890609
322,2.683333,0.366784,0.336907,0.890603
323,2.691667,0.366782,0.336907,0.890603
324,2.700000,0.366777,0.336912,0.890606
325,2.708333,0.366783,0.336912,0.890603
326,2.716667,0.366779,0.336915,0.890603
327,2.725000,0.366784,0.336913,0.890605
328,2.733333,0.366784,0.336908,0.890611
329,2.741667,0.366781,0.336915,0.890613
330,2.750000,0.366777,0.336914,0.890613
331,2.758333,0.366781,0.336910,0.890614
332,2.766667,0.366782,0.336907,0.890611
333,2.775000,0.366784,0.336910,0.890610
334,2.783333,0.366775,0.336916,0.890604
335,2.791667,0.366777,0.336916,0.890602
336,2.800000,0.366782,0.336910,0.890605
337,2.808333,0.366782,0.336903,0.890607
338,2.816667,0.366779,0.336911,0.890604
339,2.825000,0.366785,0.336912,0.890601
340,2.833333,0.366781,0.336906,0.890612
341,2.841667,0.366783,0.336908,0.890616
342,2.850000,0.366782,0.336910,0.890612
343,2.858333,0.366777,0.336908,0.890612
344,2.866667,0.366775,0.336911,0.890612
345,2.875000,0.366788,0.336906,0.890608
346,2.883333,0.366782,0.336917,0.890606
347,2.891667,0.366779,0.336905,0.890601
348,2.900000,0.366780,0.336911,0.890605
349,2.908333,0.366779,0.336913,0.890605
350,2.916667,0.366779,0.336909,0.890613
351,2.925000,0.366783,0.336904,0.890611
352,2.933333,0.366781,0.336902,0.890610
353,2.941667,0.366778,0.336910,0.890612
354,2.950000,0.366783,0.336910,0.890613
355,2.958333,0.366775,0.336910,0.890616
356,2.966667,0.366781,0.336909,0.890614
357,2.975000,0.366778,0.336908,0.890607
358,2.983333,0.366785,0.336910,0.890607
359,2.991667,0.366780,0.336909,0.890609
360,3.000000,0.366785,0.336913,0.890609
361,3.008333,0.366776,0.336908,0.890610
362,3.016667,0.366780,0.336911,0.890614
363,3.025000,0.366788,0.336904,0.890617
364,3.033333,0.366782,0.336906,0.890614
365,3.041667,0.366781,0.336909,0.890613
366,3.050000,0.366782,0.336907,0.890616
367,3.058333,0.366783,0.336907,0.890616
368,3.066667,0.366782,0.336906,0.890614
369,3.075000,0.366774,0.336918,0.890608
370,3.083333,0.366780,0.336912,0.890610
371,3.091667,0.366781,0.336907,0.890614
372,3.100000,0.366783,0.336902,0.890611
373,3.108333,0.366776,0.336912,0.890607
374,3.116667,0.366781,0.336914,0.890612
375,3.125000,0.366781,0.336908,0.890618
376,3.133333,0.366778,0.336903,0.890621
377,3.141667,0.366781,0.336912,0.890614
378,3.150000,0.366779,0.336916,0.890612
379,3.158333,0.366781,0.336913,0.890614
380,3.166667,0.366779,0.336907,0.890616
381,3.175000,0.366781,0.336909,0.890613
382,3.183333,0.366779,0.336914,0.890607
383,3.191667,0.366786,0.336906,0.890606
384,3.200000,0.366783,0.336909,0.890609
385,3.208333,0.366785,0.336911,0.890610
386,3.216667,0.366781,0.336913,0.890612
387,3.225000,0.366787,0.336910,0.890609
388,3.233333,0.366788,0.336911,0.890615
389,3.241667,0.366787,0.336910,0.890617
390,3.250000,0.366782,0.336907,0.890613
391,3.258333,0.366784,0.336912,0.890611
392,3.266667,0.366786,0.336913,0.890610
393,3.275000,0.366784,0.336916,0.890609
394,3.283333,0.366780,0.336903,0.890615
395,3.291667,0.366781,0.336910,0.890613
396,3.300000,0.366783,0.336915,0.890612
397,3.308333,0.366788,0.336913,0.890611
398,3.316667,0.366788,0.336909,0.890611
399,3.325000,0.366790,0.336915,0.890613
400,3.333333,0.366775,0.336912,0.890611
401,3.341667,0.366786,0.336915,0.890612
402,3.350000,0.366785,0.336908,0.890615
403,3.358333,0.366785,0.336903,0.890611
404,3.366667,0.366782,0.336913,0.890607
405,3.375000,0.366781,0.336911,0.890611
406,3.383333,0.366790,0.336908,0.890615
407,3.391667,0.366791,0.336904,0.890614
408,3.400000,0.366786,0.336911,0.890607
409,3.408333,0.366788,0.336907,0.890610
410,3.416667,0.366788,0.336908,0.890614
411,3.425000,0.366788,0.336908,0.890613
412,3.433333,0.366783,0.336912,0.890611
413,3.441667,0.366780,0.336912,0.890608
414,3.450000,0.366783,0.336909,0.890610
415,3.458333,0.366793,0.336900,0.890615
416,3.466667,0.366787,0.336909,0.890611
417,3.475000,0.366785,0.336911,0.890610
418,3.483333,0.366784,0.336912,0.890612
419,3.491667,0.366780,0.336911,0.890609
420,3.500000,0.366778,0.336912,0.890614
421,3.508333,0.366785,0.336905,0.890615
422,3.516667,0.366788,0.336910,0.890611
423,3.525000,0.366780,0.336909,0.890612
424,3.533333,0.366781,0.336907,0.890612
425,3.541667,0.366785,0.336907,0.890616
426,3.550000,0.366780,0.336907,0.890613
427,3.558333,0.366783,0.336912,0.890609
428,3.566667,0.366783,0.336910,0.890610
429,3.575000,0.366782,0.336910,0.890609
430,3.583333,0.366782,0.336908,0.890613
431,3.591667,0.366778,0.336908,0.890611
432,3.600000,0.366781,0.336914,0.890610
433,3.608333,0.366784,0.336914,0.890611
434,3.616667,0.366783,0.336908,0.890614
435,3.625000,0.366779,0.336913,0.890615
436,3.633333,0.366778,0.336912,0.890606
437,3.641667,0.366787,0.336910,0.890610
438,3.650000,0.366779,0.336910,0.890613
439,3.658333,0.366780,0.336910,0.890608
440,3.666667,0.366784,0.336911,0.890609
441,3.675000,0.366787,0.336909,0.890613
442,3.683333,0.366788,0.336910,0.890614
443,3.691667,0.366775,0.336915,0.890608
444,3.700000,0.366781,0.336912,0.890611
445,3.708333,0.366785,0.336908,0.890610
446,3.716667,0.366781,0.336905,0.890614
447,3.725000,0.366783,0.336913,0.890614
448,3.733333,0.366783,0.336912,0.890613
449,3.741667,0.366782,0.336908,0.890612
450,3.750000,0.366780,0.336914,0.890614
451,3.758333,0.366781,0.336911,0.890610
452,3.766667,0.366782,0.336909,0.890612
453,3.775000,0.366781,0.336915,0.890609
454,3.783333,0.366781,0.336910,0.890610
455,3.791667,0.366783,0.336908,0.890612
456,3.800000,0.366778,0.336913,0.890610
457,3.808333,0.366782,0.336912,0.890605
458,3.816667,0.366781,0.336911,0.890609
459,3.825000,0.366783,0.336904,0.890612
460,3.833333,0.366784,0.336910,0.890613
461,3.841667,0.366774,0.336913,0.890610
462,3.850000,0.366777,0.336911,0.890609
463,3.858333,0.366781,0.336910,0.890605
464,3.866667,0.366773,0.336909,0.890608
465,3.875000,0.366770,0.336915,0.890607
466,3.883333,0.366767,0.336912,0.890607
467,3.891667,0.366769,0.336910,0.890602
468,3.900000,0.366770,0.336911,0.890600
469,3.908333,0.366769,0.336928,0.890592
470,3.916667,0.366771,0.336921,0.890587
471,3.925000,0.366762,0.336921,0.890584
472,3.933333,0.366752,0.336926,0.890586
473,3.941667,0.366747,0.336932,0.890590
474,3.950000,0.366736,0.336939,0.890583
475,3.958333,0.366725,0.336938,0.890574
476,3.966667,0.366716,0.336945,0.890566
477,3.975000,0.366711,0.336947,0.890551
478,3.983333,0.366715,0.336949,0.890541
479,3.991667,0.366717,0.336950,0.890539
480,4.000000,0.366716,0.336957,0.890545
481,4.008333,0.366710,0.336954,0.890562
482,4.016667,0.366694,0.336961,0.890569
483,4.025000,0.366693,0.336967,0.890573
484,4.033333,0.366690,0.336966,0.890570
485,4.041667,0.366689,0.336967,0.890568
486,4.050000,0.366687,0.336973,0.890559
487,4.058333,0.366682,0.336987,0.890540
488,4.066667,0.366679,0.336995,0.890528
489,4.075000,0.366682,0.336993,0.890523
490,4.083333,0.366682,0.337002,0.890524
491,4.091667,0.366683,0.336992,0.890525
492,4.100000,0.366689,0.336996,0.890531
493,4.108333,0.366695,0.336989,0.890539
494,4.116667,0.366691,0.336988,0.890539
495,4.125000,0.366693,0.336991,0.890526
