Format Version,1.21,Take Name,chair_hatra_vegso,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.19.02 AM,Total Frames in Take,1679,Total Exported Frames,1679,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
491,4.091667,0.362543,0.344129,0.862064
492,4.100000,0.362583,0.344125,0.861378
493,4.108333,0.362593,0.344122,0.860684
494,4.116667,0.362604,0.344119,0.859964
495,4.125000,0.362575,0.344135,0.859242
496,4.133333,0.362565,0.344158,0.858516
497,4.141667,0.362567,0.344157,0.857780
498,4.150000,0.362581,0.344166,0.857094
499,4.158333,0.362591,0.344138,0.856428
500,4.166667,0.362616,0.344138,0.855776
501,4.175000,0.362643,0.344113,0.855099
502,4.183333,0.362660,0.344108,0.854409
503,4.191667,0.362654,0.344107,0.853710
504,4.200000,0.362650,0.344124,0.853019
505,4.208333,0.362641,0.344143,0.852306
506,4.216667,0.362634,0.344142,0.851613
507,4.225000,0.362645,0.344138,0.850932
508,4.233333,0.362638,0.344132,0.850266
509,4.241667,0.362637,0.344140,0.849615
510,4.250000,0.362631,0.344130,0.848962
511,4.258333,0.362616,0.344107,0.848369
512,4.266667,0.362589,0.344099,0.847732
513,4.275000,0.362588,0.344092,0.847096
514,4.283333,0.362592,0.344100,0.846428
515,4.291667,0.362604,0.344087,0.845735
516,4.300000,0.362620,0.344101,0.845028
517,4.308333,0.362627,0.344106,0.844288
518,4.316667,0.362639,0.344131,0.843577
519,4.325000,0.362643,0.344115,0.842869
520,4.333333,0.362656,0.344088,0.842168
521,4.341667,0.362672,0.344073,0.841491
522,4.350000,0.362685,0.344081,0.840795
523,4.358333,0.362711,0.344068,0.840063
524,4.366667,0.362735,0.344072,0.839313
525,4.375000,0.362732,0.344072,0.838496
526,4.383333,0.362696,0.344111,0.837668
527,4.391667,0.362656,0.344128,0.836862
528,4.400000,0.362649,0.344137,0.836097
529,4.408333,0.362667,0.344122,0.835380
530,4.416667,0.362698,0.344126,0.834723
531,4.425000,0.362722,0.344088,0.834107
532,4.433333,0.362755,0.344065,0.833492
533,4.441667,0.362776,0.344042,0.832849
534,4.450000,0.362755,0.344043,0.832185
535,4.458333,0.362727,0.344055,0.831511
536,4.466667,0.362699,0.344054,0.830742
537,4.475000,0.362697,0.344080,0.829972
538,4.483333,0.362723,0.344070,0.829194
539,4.491667,0.362732,0.344105,0.828413
540,4.500000,0.362758,0.344110,0.827630
541,4.508333,0.362775,0.344104,0.826914
542,4.516667,0.362778,0.344102,0.826193
543,4.525000,0.362771,0.344131,0.825525
544,4.533333,0.362773,0.344122,0.824903
545,4.541667,0.362779,0.344110,0.824328
546,4.550000,0.362772,0.344094,0.823794
547,4.558333,0.362753,0.344077,0.823254
548,4.566667,0.362741,0.344068,0.822741
549,4.575000,0.362716,0.344060,0.822166
550,4.583333,0.362722,0.344039,0.821589
551,4.591667,0.362738,0.344029,0.820917
552,4.600000,0.362754,0.344034,0.820195
553,4.608333,0.362772,0.344052,0.819429
554,4.616667,0.362794,0.344055,0.818619
555,4.625000,0.362795,0.344062,0.817860
556,4.633333,0.362783,0.344075,0.817107
557,4.641667,0.362760,0.344086,0.816393
558,4.650000,0.362742,0.344082,0.815725
559,4.658333,0.362762,0.344055,0.815067
560,4.666667,0.362772,0.344022,0.814439
561,4.675000,0.362778,0.344029,0.813774
562,4.683333,0.362796,0.344029,0.813076
563,4.691667,0.362811,0.344001,0.812365
564,4.700000,0.362799,0.343997,0.811618
565,4.708333,0.362782,0.344016,0.810867
566,4.716667,0.362790,0.344016,0.810114
567,4.725000,0.362825,0.344029,0.809334
568,4.733333,0.362859,0.344023,0.808585
569,4.741667,0.362876,0.344031,0.807887
570,4.750000,0.362909,0.344016,0.807179
571,4.758333,0.362929,0.343976,0.806453
572,4.766667,0.362936,0.343977,0.805720
573,4.775000,0.362905,0.343997,0.804942
574,4.783333,0.362925,0.344007,0.804168
575,4.791667,0.362934,0.343998,0.803385
576,4.800000,0.362939,0.344010,0.802598
577,4.808333,0.362929,0.344014,0.801843
578,4.816667,0.362910,0.344013,0.801082
