Format Version,1.21,Take Name,chair_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.04.29 AM,Total Frames in Take,2644,Total Exported Frames,2644,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
376,3.133333,0.350065,0.343805,0.977003
377,3.141667,0.350067,0.343805,0.977002
378,3.150000,0.350065,0.343815,0.976990
379,3.158333,0.350065,0.343809,0.976994
380,3.166667,0.350077,0.343798,0.977005
381,3.175000,0.350070,0.343807,0.977022
382,3.183333,0.350071,0.343806,0.977027
383,3.191667,0.350078,0.343801,0.977027
384,3.200000,0.350080,0.343802,0.977027
385,3.208333,0.350088,0.343810,0.977024
386,3.216667,0.350093,0.343824,0.977010
387,3.225000,0.350094,0.343813,0.977003
388,3.233333,0.350095,0.343808,0.976995
389,3.241667,0.350094,0.343815,0.976997
390,3.250000,0.350093,0.343823,0.977010
391,3.258333,0.350107,0.343821,0.977013
392,3.266667,0.350122,0.343809,0.977032
393,3.275000,0.350119,0.343816,0.977028
394,3.283333,0.350120,0.343819,0.977020
395,3.291667,0.350121,0.343826,0.977008
396,3.300000,0.350133,0.343824,0.977004
397,3.308333,0.350132,0.343835,0.976997
398,3.316667,0.350136,0.343832,0.976987
399,3.325000,0.350149,0.343837,0.976991
400,3.333333,0.350156,0.343835,0.977000
401,3.341667,0.350160,0.343830,0.977008
402,3.350000,0.350155,0.343836,0.977014
403,3.358333,0.350159,0.343837,0.977014
404,3.366667,0.350165,0.343839,0.977006
405,3.375000,0.350175,0.343846,0.977002
406,3.383333,0.350183,0.343838,0.976995
407,3.391667,0.350180,0.343843,0.976993
408,3.400000,0.350178,0.343851,0.976984
409,3.408333,0.350186,0.343850,0.976990
410,3.416667,0.350186,0.343844,0.976996
411,3.425000,0.350189,0.343839,0.977006
412,3.433333,0.350191,0.343847,0.977015
413,3.441667,0.350186,0.343856,0.977010
414,3.450000,0.350191,0.343844,0.977007
415,3.458333,0.350187,0.343845,0.977006
416,3.466667,0.350188,0.343843,0.977003
417,3.475000,0.350192,0.343847,0.976996
418,3.483333,0.350192,0.343851,0.976992
419,3.491667,0.350191,0.343845,0.977000
420,3.500000,0.350194,0.343847,0.977003
421,3.508333,0.350199,0.343842,0.977009
422,3.516667,0.350195,0.343841,0.977014
423,3.525000,0.350193,0.343846,0.977011
424,3.533333,0.350189,0.343846,0.977012
425,3.541667,0.350191,0.343850,0.977009
426,3.550000,0.350198,0.343841,0.977000
427,3.558333,0.350193,0.343847,0.976994
428,3.566667,0.350191,0.343852,0.977000
429,3.575000,0.350196,0.343848,0.976999
430,3.583333,0.350199,0.343843,0.976999
431,3.591667,0.350206,0.343836,0.977011
432,3.600000,0.350196,0.343839,0.977008
433,3.608333,0.350192,0.343842,0.977005
434,3.616667,0.350193,0.343842,0.977004
435,3.625000,0.350200,0.343845,0.977003
436,3.633333,0.350195,0.343837,0.977000
437,3.641667,0.350202,0.343838,0.977002
438,3.650000,0.350195,0.343839,0.977002
439,3.658333,0.350201,0.343837,0.977004
440,3.666667,0.350197,0.343839,0.977001
441,3.675000,0.350200,0.343837,0.977010
442,3.683333,0.350200,0.343837,0.977011
443,3.691667,0.350197,0.343838,0.977011
444,3.700000,0.350196,0.343845,0.977004
445,3.708333,0.350198,0.343833,0.977006
446,3.716667,0.350193,0.343846,0.977002
447,3.725000,0.350191,0.343843,0.977006
448,3.733333,0.350195,0.343845,0.976999
449,3.741667,0.350201,0.343829,0.977003
450,3.750000,0.350198,0.343838,0.977006
451,3.758333,0.350200,0.343840,0.977003
452,3.766667,0.350191,0.343845,0.977012
453,3.775000,0.350195,0.343848,0.977009
454,3.783333,0.350199,0.343841,0.977004
455,3.791667,0.350191,0.343843,0.977003
456,3.800000,0.350194,0.343840,0.977002
457,3.808333,0.350197,0.343841,0.976999
458,3.816667,0.350201,0.343842,0.977003
459,3.825000,0.350193,0.343849,0.976998
460,3.833333,0.350199,0.343843,0.977004
461,3.841667,0.350206,0.343841,0.977008
462,3.850000,0.350203,0.343839,0.977009
463,3.858333,0.350203,0.343837,0.977003
464,3.866667,0.350201,0.343842,0.977002
465,3.875000,0.350202,0.343840,0.977003
466,3.883333,0.350201,0.343843,0.977005
467,3.891667,0.350201,0.343844,0.977003
468,3.900000,0.350195,0.343838,0.977002
469,3.908333,0.350198,0.343847,0.976997
470,3.916667,0.350202,0.343847,0.977003
471,3.925000,0.350200,0.343842,0.977012
472,3.933333,0.350192,0.343853,0.977010
473,3.941667,0.350194,0.343846,0.977010
474,3.950000,0.350195,0.343853,0.977009
475,3.958333,0.350197,0.343832,0.977006
476,3.966667,0.350191,0.343851,0.977007
477,3.975000,0.350195,0.343858,0.977007
478,3.983333,0.350203,0.343845,0.977006
479,3.991667,0.350204,0.343840,0.977004
480,4.000000,0.350197,0.343842,0.977008
481,4.008333,0.350190,0.343843,0.977014
482,4.016667,0.350193,0.343850,0.977010
483,4.025000,0.350198,0.343842,0.977004
484,4.033333,0.350194,0.343850,0.977007
485,4.041667,0.350197,0.343845,0.977004
486,4.050000,0.350201,0.343842,0.977006
487,4.058333,0.350198,0.343839,0.977007
488,4.066667,0.350197,0.343842,0.977009
489,4.075000,0.350194,0.343850,0.977007
490,4.083333,0.350199,0.343843,0.977011
491,4.091667,0.350196,0.343850,0.977007
492,4.100000,0.350195,0.343846,0.977004
493,4.108333,0.350199,0.343836,0.977007
494,4.116667,0.350195,0.343841,0.977011
495,4.125000,0.350203,0.343847,0.977006
496,4.133333,0.350192,0.343857,0.976998
497,4.141667,0.350194,0.343848,0.977010
498,4.150000,0.350200,0.343841,0.977005
499,4.158333,0.350199,0.343837,0.977007
500,4.166667,0.350194,0.343845,0.977009
501,4.175000,0.350195,0.343852,0.977008
502,4.183333,0.350199,0.343848,0.977012
503,4.191667,0.350194,0.343851,0.977006
504,4.200000,0.350193,0.343853,0.977009
505,4.208333,0.350196,0.343848,0.977006
506,4.216667,0.350199,0.343842,0.977005
507,4.225000,0.350198,0.343846,0.977008
508,4.233333,0.350197,0.343845,0.977006
509,4.241667,0.350196,0.343852,0.977003
510,4.250000,0.350200,0.343846,0.977006
511,4.258333,0.350197,0.343847,0.977010
512,4.266667,0.350201,0.343840,0.977014
513,4.275000,0.350202,0.343836,0.977010
514,4.283333,0.350205,0.343849,0.977003
515,4.291667,0.350211,0.343842,0.977007
516,4.300000,0.350198,0.343843,0.977007
517,4.308333,0.350192,0.343845,0.977009
518,4.316667,0.350197,0.343839,0.977005
519,4.325000,0.350205,0.343840,0.977007
520,4.333333,0.350196,0.343840,0.977010
521,4.341667,0.350191,0.343841,0.977011
522,4.350000,0.350195,0.343841,0.977007
523,4.358333,0.350201,0.343841,0.977003
524,4.366667,0.350201,0.343845,0.977005
525,4.375000,0.350204,0.343849,0.977006
526,4.383333,0.350202,0.343840,0.977011
527,4.391667,0.350197,0.343841,0.977008
528,4.400000,0.350201,0.343851,0.977006
529,4.408333,0.350200,0.343853,0.977009
530,4.416667,0.350195,0.343849,0.977008
531,4.425000,0.350203,0.343840,0.977010
532,4.433333,0.350194,0.343849,0.977006
533,4.441667,0.350203,0.343844,0.977008
534,4.450000,0.350198,0.343841,0.977009
535,4.458333,0.350202,0.343843,0.977008
536,4.466667,0.350197,0.343843,0.977010
537,4.475000,0.350194,0.343847,0.977012
538,4.483333,0.350205,0.343840,0.977009
539,4.491667,0.350195,0.343848,0.977009
540,4.500000,0.350196,0.343848,0.977010
541,4.508333,0.350195,0.343849,0.977008
542,4.516667,0.350196,0.343842,0.977016
543,4.525000,0.350194,0.343839,0.977011
544,4.533333,0.350204,0.343838,0.977008
545,4.541667,0.350195,0.343844,0.977016
546,4.550000,0.350195,0.343845,0.977010
547,4.558333,0.350204,0.343842,0.977013
548,4.566667,0.350200,0.343838,0.977009
549,4.575000,0.350199,0.343836,0.977008
550,4.583333,0.350203,0.343838,0.977009
551,4.591667,0.350199,0.343843,0.977010
552,4.600000,0.350199,0.343838,0.977012
553,4.608333,0.350201,0.343842,0.977012
554,4.616667,0.350202,0.343839,0.977010
555,4.625000,0.350198,0.343839,0.977011
556,4.633333,0.350201,0.343840,0.977012
557,4.641667,0.350200,0.343840,0.977006
558,4.650000,0.350201,0.343832,0.977018
559,4.658333,0.350194,0.343841,0.977008
560,4.666667,0.350197,0.343845,0.977012
561,4.675000,0.350200,0.343844,0.977010
562,4.683333,0.350196,0.343844,0.977004
563,4.691667,0.350196,0.343842,0.977010
564,4.700000,0.350203,0.343838,0.977005
565,4.708333,0.350196,0.343840,0.977009
566,4.716667,0.350196,0.343841,0.977007
567,4.725000,0.350198,0.343843,0.977012
568,4.733333,0.350199,0.343840,0.977010
569,4.741667,0.350200,0.343843,0.977000
570,4.750000,0.350200,0.343839,0.977006
571,4.758333,0.350196,0.343844,0.977005
572,4.766667,0.350202,0.343841,0.977011
573,4.775000,0.350203,0.343840,0.977012
574,4.783333,0.350203,0.343842,0.977011
575,4.791667,0.350203,0.343840,0.977006
576,4.800000,0.350203,0.343836,0.977011
577,4.808333,0.350197,0.343838,0.977006
578,4.816667,0.350205,0.343836,0.977018
579,4.825000,0.350199,0.343843,0.977014
580,4.833333,0.350201,0.343841,0.977012
581,4.841667,0.350198,0.343838,0.977010
582,4.850000,0.350202,0.343836,0.977009
583,4.858333,0.350196,0.343838,0.977010
584,4.866667,0.350203,0.343844,0.977013
585,4.875000,0.350197,0.343841,0.977010
586,4.883333,0.350203,0.343839,0.977011
587,4.891667,0.350200,0.343841,0.977011
588,4.900000,0.350199,0.343840,0.977014
589,4.908333,0.350207,0.343838,0.977003
590,4.916667,0.350202,0.343832,0.977010
591,4.925000,0.350200,0.343845,0.977013
