Format Version,1.21,Take Name,chair_elore_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 11.56.54 AM,Total Frames in Take,1920,Total Exported Frames,1920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
252,2.100000,0.363832,0.341943,0.310686
253,2.108333,0.363828,0.341938,0.310669
254,2.116667,0.363825,0.341945,0.310651
255,2.125000,0.363831,0.341946,0.310637
256,2.133333,0.363831,0.341950,0.310633
257,2.141667,0.363825,0.341949,0.310654
258,2.150000,0.363822,0.341945,0.310678
259,2.158333,0.363824,0.341935,0.310690
260,2.166667,0.363834,0.341937,0.310709
261,2.175000,0.363832,0.341942,0.310711
262,2.183333,0.363830,0.341937,0.310706
263,2.191667,0.363828,0.341938,0.310689
264,2.200000,0.363822,0.341949,0.310668
265,2.208333,0.363831,0.341948,0.310653
266,2.216667,0.363831,0.341945,0.310638
267,2.225000,0.363824,0.341940,0.310659
268,2.233333,0.363828,0.341944,0.310656
269,2.241667,0.363829,0.341949,0.310671
270,2.250000,0.363830,0.341938,0.310685
271,2.258333,0.363824,0.341937,0.310705
272,2.266667,0.363824,0.341939,0.310715
273,2.275000,0.363826,0.341941,0.310705
274,2.283333,0.363827,0.341941,0.310687
275,2.291667,0.363827,0.341943,0.310672
276,2.300000,0.363824,0.341944,0.310661
277,2.308333,0.363831,0.341954,0.310650
278,2.316667,0.363827,0.341946,0.310647
279,2.325000,0.363827,0.341946,0.310658
280,2.333333,0.363827,0.341940,0.310678
281,2.341667,0.363824,0.341939,0.310693
282,2.350000,0.363826,0.341940,0.310701
283,2.358333,0.363836,0.341944,0.310700
284,2.366667,0.363825,0.341934,0.310697
285,2.375000,0.363828,0.341934,0.310688
286,2.383333,0.363826,0.341944,0.310678
287,2.391667,0.363828,0.341947,0.310664
288,2.400000,0.363831,0.341945,0.310658
289,2.408333,0.363829,0.341941,0.310652
290,2.416667,0.363824,0.341947,0.310664
291,2.425000,0.363830,0.341947,0.310672
292,2.433333,0.363831,0.341937,0.310686
293,2.441667,0.363826,0.341937,0.310701
294,2.450000,0.363826,0.341941,0.310703
295,2.458333,0.363833,0.341943,0.310698
296,2.466667,0.363832,0.341941,0.310677
297,2.475000,0.363828,0.341946,0.310673
298,2.483333,0.363820,0.341942,0.310669
299,2.491667,0.363827,0.341944,0.310667
300,2.500000,0.363830,0.341944,0.310657
301,2.508333,0.363832,0.341948,0.310658
302,2.516667,0.363829,0.341941,0.310675
303,2.525000,0.363829,0.341937,0.310682
304,2.533333,0.363828,0.341938,0.310690
305,2.541667,0.363831,0.341938,0.310690
306,2.550000,0.363826,0.341941,0.310688
307,2.558333,0.363829,0.341942,0.310691
308,2.566667,0.363828,0.341937,0.310679
309,2.575000,0.363828,0.341948,0.310665
310,2.583333,0.363826,0.341949,0.310658
311,2.591667,0.363825,0.341945,0.310665
312,2.600000,0.363824,0.341945,0.310669
313,2.608333,0.363830,0.341940,0.310677
314,2.616667,0.363832,0.341937,0.310686
315,2.625000,0.363826,0.341940,0.310688
316,2.633333,0.363829,0.341942,0.310690
317,2.641667,0.363823,0.341938,0.310691
318,2.650000,0.363827,0.341937,0.310690
319,2.658333,0.363829,0.341941,0.310678
320,2.666667,0.363827,0.341943,0.310671
321,2.675000,0.363833,0.341945,0.310657
322,2.683333,0.363829,0.341942,0.310663
323,2.691667,0.363830,0.341940,0.310668
324,2.700000,0.363825,0.341941,0.310676
325,2.708333,0.363828,0.341944,0.310684
326,2.716667,0.363835,0.341940,0.310687
327,2.725000,0.363836,0.341939,0.310685
328,2.733333,0.363833,0.341942,0.310685
329,2.741667,0.363828,0.341937,0.310684
330,2.750000,0.363830,0.341947,0.310677
331,2.758333,0.363825,0.341938,0.310675
332,2.766667,0.363833,0.341946,0.310663
333,2.775000,0.363829,0.341944,0.310668
334,2.783333,0.363828,0.341950,0.310665
335,2.791667,0.363831,0.341945,0.310673
336,2.800000,0.363835,0.341936,0.310676
337,2.808333,0.363827,0.341939,0.310690
338,2.816667,0.363831,0.341941,0.310691
339,2.825000,0.363828,0.341940,0.310683
340,2.833333,0.363834,0.341944,0.310681
341,2.841667,0.363831,0.341942,0.310673
342,2.850000,0.363835,0.341942,0.310668
343,2.858333,0.363824,0.341946,0.310672
344,2.866667,0.363829,0.341940,0.310670
345,2.875000,0.363839,0.341935,0.310671
346,2.883333,0.363834,0.341942,0.310674
347,2.891667,0.363827,0.341945,0.310685
348,2.900000,0.363829,0.341940,0.310682
349,2.908333,0.363831,0.341939,0.310686
350,2.916667,0.363831,0.341944,0.310687
351,2.925000,0.363830,0.341936,0.310684
352,2.933333,0.363835,0.341941,0.310675
353,2.941667,0.363833,0.341942,0.310678
354,2.950000,0.363829,0.341945,0.310671
355,2.958333,0.363835,0.341942,0.310669
356,2.966667,0.363824,0.341944,0.310675
357,2.975000,0.363828,0.341940,0.310677
358,2.983333,0.363833,0.341944,0.310682
359,2.991667,0.363829,0.341941,0.310683
360,3.000000,0.363832,0.341941,0.310683
361,3.008333,0.363834,0.341942,0.310680
