Format Version,1.21,Take Name,keyboard_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.38.47 AM,Total Frames in Take,1900,Total Exported Frames,1900,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002
,,"8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A"
,,Position,Position,Position
Frame,Time,X,Y,Z
186,1.550000,0.367348,0.341430,1.022330
187,1.558333,0.367355,0.341441,1.022324
188,1.566667,0.367363,0.341433,1.022325
189,1.575000,0.367365,0.341438,1.022325
190,1.583333,0.367368,0.341442,1.022325
191,1.591667,0.367387,0.341439,1.022320
192,1.600000,0.367383,0.341449,1.022308
193,1.608333,0.367387,0.341450,1.022303
194,1.616667,0.367395,0.341444,1.022301
195,1.625000,0.367399,0.341449,1.022298
196,1.633333,0.367390,0.341459,1.022287
197,1.641667,0.367397,0.341455,1.022286
198,1.650000,0.367407,0.341456,1.022294
199,1.658333,0.367405,0.341452,1.022293
200,1.666667,0.367413,0.341448,1.022294
201,1.675000,0.367410,0.341456,1.022297
202,1.683333,0.367408,0.341463,1.022292
203,1.691667,0.367405,0.341460,1.022284
204,1.700000,0.367407,0.341462,1.022284
205,1.708333,0.367418,0.341456,1.022285
206,1.716667,0.367413,0.341454,1.022282
207,1.725000,0.367415,0.341459,1.022287
208,1.733333,0.367404,0.341459,1.022288
209,1.741667,0.367408,0.341460,1.022288
210,1.750000,0.367413,0.341450,1.022292
211,1.758333,0.367421,0.341450,1.022291
212,1.766667,0.367406,0.341459,1.022288
213,1.775000,0.367416,0.341455,1.022291
214,1.783333,0.367415,0.341460,1.022283
215,1.791667,0.367410,0.341461,1.022282
216,1.800000,0.367412,0.341461,1.022288
217,1.808333,0.367415,0.341453,1.022293
218,1.816667,0.367417,0.341453,1.022291
219,1.825000,0.367412,0.341465,1.022292
220,1.833333,0.367415,0.341460,1.022289
221,1.841667,0.367416,0.341456,1.022291
222,1.850000,0.367415,0.341452,1.022287
223,1.858333,0.367415,0.341457,1.022286
224,1.866667,0.367416,0.341468,1.022285
225,1.875000,0.367407,0.341460,1.022284
226,1.883333,0.367413,0.341453,1.022282
227,1.891667,0.367412,0.341464,1.022283
228,1.900000,0.367414,0.341457,1.022289
229,1.908333,0.367418,0.341453,1.022287
230,1.916667,0.367419,0.341455,1.022291
231,1.925000,0.367413,0.341456,1.022287
232,1.933333,0.367422,0.341453,1.022294
