Format Version,1.21,Take Name,mineral_water_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.31.35 PM,Total Frames in Take,1419,Total Exported Frames,1419,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
524,4.366667,0.362110,0.345174,0.986808
525,4.375000,0.362095,0.345152,0.986320
526,4.383333,0.362113,0.345147,0.985841
527,4.391667,0.362112,0.345148,0.985390
528,4.400000,0.362104,0.345139,0.984933
529,4.408333,0.362123,0.345124,0.984497
530,4.416667,0.362121,0.345129,0.984038
531,4.425000,0.362134,0.345113,0.983544
532,4.433333,0.362143,0.345124,0.983021
533,4.441667,0.362146,0.345106,0.982467
534,4.450000,0.362166,0.345109,0.981864
535,4.458333,0.362146,0.345146,0.981258
536,4.466667,0.362129,0.345166,0.980626
537,4.475000,0.362114,0.345195,0.980031
538,4.483333,0.362094,0.345189,0.979469
539,4.491667,0.362115,0.345168,0.978948
540,4.500000,0.362136,0.345160,0.978474
541,4.508333,0.362150,0.345147,0.978042
542,4.516667,0.362168,0.345133,0.977606
543,4.525000,0.362169,0.345124,0.977179
544,4.533333,0.362184,0.345094,0.976688
545,4.541667,0.362182,0.345104,0.976155
546,4.550000,0.362186,0.345111,0.975546
547,4.558333,0.362180,0.345137,0.974919
548,4.566667,0.362173,0.345158,0.974289
549,4.575000,0.362181,0.345175,0.973688
550,4.583333,0.362197,0.345196,0.973107
551,4.591667,0.362230,0.345188,0.972576
552,4.600000,0.362252,0.345153,0.972075
553,4.608333,0.362279,0.345141,0.971620
554,4.616667,0.362297,0.345122,0.971181
555,4.625000,0.362295,0.345129,0.970715
556,4.633333,0.362288,0.345106,0.970237
557,4.641667,0.362287,0.345118,0.969717
558,4.650000,0.362284,0.345127,0.969154
559,4.658333,0.362290,0.345125,0.968574
560,4.666667,0.362285,0.345139,0.967969
561,4.675000,0.362288,0.345161,0.967380
562,4.683333,0.362279,0.345176,0.966828
563,4.691667,0.362282,0.345191,0.966293
564,4.700000,0.362285,0.345175,0.965795
565,4.708333,0.362306,0.345157,0.965334
566,4.716667,0.362304,0.345145,0.964889
567,4.725000,0.362307,0.345126,0.964456
568,4.733333,0.362295,0.345118,0.964006
569,4.741667,0.362276,0.345114,0.963548
570,4.750000,0.362260,0.345118,0.963069
571,4.758333,0.362219,0.345120,0.962561
572,4.766667,0.362191,0.345108,0.962024
573,4.775000,0.362182,0.345110,0.961471
574,4.783333,0.362149,0.345121,0.960921
575,4.791667,0.362118,0.345141,0.960368
576,4.800000,0.362077,0.345163,0.959864
577,4.808333,0.362025,0.345182,0.959380
578,4.816667,0.361986,0.345191,0.958938
579,4.825000,0.361947,0.345195,0.958536
580,4.833333,0.361927,0.345169,0.958190
581,4.841667,0.361902,0.345151,0.957874
582,4.850000,0.361895,0.345143,0.957585
583,4.858333,0.361904,0.345138,0.957313
584,4.866667,0.361909,0.345125,0.957023
585,4.875000,0.361933,0.345121,0.956717
586,4.883333,0.361940,0.345112,0.956369
587,4.891667,0.361967,0.345115,0.955986
588,4.900000,0.361984,0.345111,0.955585
589,4.908333,0.362002,0.345111,0.955146
590,4.916667,0.361996,0.345118,0.954691
