Format Version,1.21,Take Name,monitor_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.55.24 PM,Total Frames in Take,1875,Total Exported Frames,1875,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
311,2.591667,0.362723,0.335753,0.878748
312,2.600000,0.362713,0.335774,0.878750
313,2.608333,0.362722,0.335778,0.878747
314,2.616667,0.362734,0.335743,0.878739
315,2.625000,0.362714,0.335767,0.878751
316,2.633333,0.362719,0.335778,0.878756
317,2.641667,0.362716,0.335764,0.878741
318,2.650000,0.362735,0.335741,0.878736
319,2.658333,0.362723,0.335769,0.878745
320,2.666667,0.362719,0.335778,0.878755
321,2.675000,0.362712,0.335765,0.878742
322,2.683333,0.362722,0.335752,0.878738
323,2.691667,0.362723,0.335772,0.878747
324,2.700000,0.362727,0.335776,0.878745
325,2.708333,0.362721,0.335757,0.878740
326,2.716667,0.362723,0.335752,0.878745
327,2.725000,0.362716,0.335778,0.878744
328,2.733333,0.362711,0.335779,0.878745
329,2.741667,0.362726,0.335758,0.878747
330,2.750000,0.362724,0.335750,0.878746
331,2.758333,0.362730,0.335771,0.878749
332,2.766667,0.362714,0.335770,0.878745
333,2.775000,0.362720,0.335762,0.878744
334,2.783333,0.362717,0.335762,0.878751
335,2.791667,0.362724,0.335769,0.878753
336,2.800000,0.362720,0.335767,0.878742
337,2.808333,0.362721,0.335759,0.878741
338,2.816667,0.362722,0.335766,0.878748
339,2.825000,0.362722,0.335765,0.878751
340,2.833333,0.362717,0.335770,0.878750
341,2.841667,0.362716,0.335759,0.878744
342,2.850000,0.362719,0.335761,0.878746
343,2.858333,0.362724,0.335770,0.878741
344,2.866667,0.362724,0.335747,0.878744
345,2.875000,0.362727,0.335775,0.878752
346,2.883333,0.362715,0.335766,0.878746
347,2.891667,0.362714,0.335765,0.878745
348,2.900000,0.362721,0.335761,0.878744
349,2.908333,0.362727,0.335764,0.878747
350,2.916667,0.362723,0.335763,0.878754
351,2.925000,0.362716,0.335765,0.878740
352,2.933333,0.362715,0.335767,0.878748
353,2.941667,0.362721,0.335762,0.878747
354,2.950000,0.362717,0.335770,0.878748
355,2.958333,0.362720,0.335760,0.878732
356,2.966667,0.362714,0.335761,0.878729
357,2.975000,0.362714,0.335762,0.878736
358,2.983333,0.362710,0.335774,0.878734
359,2.991667,0.362713,0.335770,0.878741
360,3.000000,0.362711,0.335760,0.878738
361,3.008333,0.362701,0.335771,0.878742
362,3.016667,0.362722,0.335758,0.878749
363,3.025000,0.362718,0.335758,0.878749
364,3.033333,0.362717,0.335764,0.878748
365,3.041667,0.362707,0.335771,0.878743
366,3.050000,0.362708,0.335768,0.878733
367,3.058333,0.362709,0.335767,0.878721
368,3.066667,0.362706,0.335759,0.878717
369,3.075000,0.362692,0.335766,0.878723
370,3.083333,0.362680,0.335765,0.878727
371,3.091667,0.362673,0.335767,0.878735
372,3.100000,0.362667,0.335762,0.878730
373,3.108333,0.362670,0.335777,0.878737
374,3.116667,0.362671,0.335758,0.878735
375,3.125000,0.362679,0.335765,0.878733
376,3.133333,0.362660,0.335773,0.878721
377,3.141667,0.362656,0.335777,0.878716
378,3.150000,0.362647,0.335774,0.878705
379,3.158333,0.362642,0.335786,0.878702
380,3.166667,0.362631,0.335791,0.878693
381,3.175000,0.362629,0.335790,0.878690
382,3.183333,0.362622,0.335795,0.878697
383,3.191667,0.362621,0.335797,0.878699
384,3.200000,0.362614,0.335799,0.878698
385,3.208333,0.362625,0.335802,0.878698
386,3.216667,0.362619,0.335803,0.878700
387,3.225000,0.362622,0.335798,0.878697
388,3.233333,0.362615,0.335803,0.878691
389,3.241667,0.362610,0.335811,0.878682
390,3.250000,0.362600,0.335819,0.878669
391,3.258333,0.362594,0.335825,0.878663
392,3.266667,0.362595,0.335829,0.878662
393,3.275000,0.362588,0.335839,0.878660
394,3.283333,0.362596,0.335830,0.878669
395,3.291667,0.362588,0.335822,0.878672
396,3.300000,0.362589,0.335831,0.878681
397,3.308333,0.362587,0.335843,0.878689
398,3.316667,0.362593,0.335832,0.878682
399,3.325000,0.362592,0.335822,0.878674
400,3.333333,0.362598,0.335829,0.878667
401,3.341667,0.362592,0.335832,0.878663
402,3.350000,0.362596,0.335839,0.878655
403,3.358333,0.362590,0.335835,0.878652
404,3.366667,0.362594,0.335845,0.878655
405,3.375000,0.362590,0.335836,0.878656
406,3.383333,0.362592,0.335841,0.878656
407,3.391667,0.362594,0.335844,0.878658
408,3.400000,0.362592,0.335849,0.878657
409,3.408333,0.362589,0.335852,0.878656
410,3.416667,0.362586,0.335857,0.878651
411,3.425000,0.362587,0.335860,0.878648
412,3.433333,0.362594,0.335853,0.878636
413,3.441667,0.362601,0.335858,0.878625
414,3.450000,0.362604,0.335859,0.878614
415,3.458333,0.362603,0.335866,0.878601
416,3.466667,0.362606,0.335864,0.878591
417,3.475000,0.362606,0.335866,0.878589
418,3.483333,0.362607,0.335867,0.878588
419,3.491667,0.362604,0.335865,0.878592
420,3.500000,0.362606,0.335867,0.878596
421,3.508333,0.362601,0.335873,0.878593
422,3.516667,0.362598,0.335869,0.878586
423,3.525000,0.362611,0.335874,0.878556
424,3.533333,0.362616,0.335871,0.878504
425,3.541667,0.362622,0.335878,0.878437
426,3.550000,0.362634,0.335875,0.878356
427,3.558333,0.362633,0.335886,0.878287
428,3.566667,0.362625,0.335889,0.878222
429,3.575000,0.362634,0.335891,0.878173
430,3.583333,0.362649,0.335882,0.878144
431,3.591667,0.362678,0.335862,0.878118
432,3.600000,0.362712,0.335850,0.878072
433,3.608333,0.362738,0.335840,0.877983
434,3.616667,0.362752,0.335847,0.877833
435,3.625000,0.362771,0.335858,0.877624
436,3.633333,0.362774,0.335887,0.877364
437,3.641667,0.362774,0.335925,0.877056
438,3.650000,0.362794,0.335937,0.876786
439,3.658333,0.362823,0.335939,0.876558
440,3.666667,0.362848,0.335917,0.876368
441,3.675000,0.362866,0.335895,0.876159
442,3.683333,0.362857,0.335879,0.875916
443,3.691667,0.362852,0.335850,0.875639
444,3.700000,0.362827,0.335853,0.875282
445,3.708333,0.362781,0.335884,0.874799
446,3.716667,0.362769,0.335917,0.874330
447,3.725000,0.362743,0.335951,0.873874
448,3.733333,0.362744,0.335959,0.873452
449,3.741667,0.362760,0.335945,0.873105
450,3.750000,0.362772,0.335913,0.872770
451,3.758333,0.362775,0.335907,0.872425
452,3.766667,0.362806,0.335877,0.872057
453,3.775000,0.362789,0.335867,0.871600
454,3.783333,0.362768,0.335889,0.871090
455,3.791667,0.362749,0.335919,0.870483
456,3.800000,0.362742,0.335919,0.869889
457,3.808333,0.362765,0.335937,0.869254
458,3.816667,0.362783,0.335954,0.868696
459,3.825000,0.362776,0.335972,0.868160
460,3.833333,0.362786,0.335962,0.867712
461,3.841667,0.362790,0.335930,0.867294
462,3.850000,0.362793,0.335904,0.866861
463,3.858333,0.362809,0.335895,0.866373
464,3.866667,0.362792,0.335875,0.865798
465,3.875000,0.362780,0.335909,0.865208
466,3.883333,0.362773,0.335968,0.864582
467,3.891667,0.362775,0.335960,0.863993
468,3.900000,0.362781,0.335943,0.863408
469,3.908333,0.362788,0.335937,0.862857
470,3.916667,0.362816,0.335913,0.862305
471,3.925000,0.362834,0.335938,0.861728
472,3.933333,0.362858,0.335945,0.861128
473,3.941667,0.362860,0.335965,0.860498
474,3.950000,0.362882,0.335966,0.859878
475,3.958333,0.362851,0.335982,0.859246
476,3.966667,0.362833,0.335988,0.858704
477,3.975000,0.362801,0.335997,0.858157
478,3.983333,0.362812,0.335986,0.857689
479,3.991667,0.362812,0.335975,0.857196
480,4.000000,0.362844,0.335956,0.856700
481,4.008333,0.362843,0.335963,0.856175
482,4.016667,0.362870,0.335977,0.855626
483,4.025000,0.362876,0.335986,0.855061
484,4.033333,0.362877,0.335983,0.854518
485,4.041667,0.362873,0.335977,0.853936
486,4.050000,0.362866,0.335976,0.853397
487,4.058333,0.362863,0.335980,0.852854
488,4.066667,0.362852,0.336000,0.852313
489,4.075000,0.362845,0.335996,0.851798
490,4.083333,0.362869,0.335992,0.851241
491,4.091667,0.362886,0.335971,0.850713
492,4.100000,0.362897,0.335963,0.850123
493,4.108333,0.362875,0.335986,0.849522
494,4.116667,0.362868,0.335999,0.848919
495,4.125000,0.362854,0.336033,0.848318
496,4.133333,0.362841,0.336011,0.847772
497,4.141667,0.362840,0.335999,0.847215
498,4.150000,0.362849,0.335990,0.846720
499,4.158333,0.362853,0.335973,0.846216
500,4.166667,0.362864,0.335971,0.845692
501,4.175000,0.362875,0.335975,0.845146
502,4.183333,0.362894,0.335966,0.844547
503,4.191667,0.362907,0.335971,0.843931
504,4.200000,0.362915,0.336004,0.843314
505,4.208333,0.362902,0.336027,0.842683
506,4.216667,0.362894,0.336025,0.842160
507,4.225000,0.362887,0.335999,0.841592
508,4.233333,0.362893,0.335973,0.841145
509,4.241667,0.362867,0.335960,0.840636
510,4.250000,0.362861,0.335946,0.840113
511,4.258333,0.362880,0.335967,0.839567
512,4.266667,0.362899,0.335986,0.838960
513,4.275000,0.362911,0.335975,0.838325
514,4.283333,0.362919,0.335987,0.837688
515,4.291667,0.362907,0.335990,0.837019
516,4.300000,0.362902,0.336012,0.836430
517,4.308333,0.362880,0.336011,0.835829
518,4.316667,0.362885,0.336006,0.835324
519,4.325000,0.362897,0.335999,0.834787
520,4.333333,0.362910,0.335978,0.834316
521,4.341667,0.362910,0.335981,0.833789
522,4.350000,0.362933,0.335981,0.833270
523,4.358333,0.362934,0.335986,0.832670
524,4.366667,0.362953,0.335976,0.832058
